yyyyWW,Date,Rank,Title,Code,OpenDate,Weekly,Total,Genre
201908,20190218~20190224,10,메리 포핀스 리턴즈,20184888,2019-02-14,69028,199519,"[{'genreNm': '판타지'}, {'genreNm': '뮤지컬'}]"
201909,20190225~20190303,1,사바하,20177539,2019-02-20,972326,2148501,"[{'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201909,20190225~20190303,2,항거:유관순 이야기,20196601,2019-02-27,789844,791038,[{'genreNm': '드라마'}]
201909,20190225~20190303,3,증인,20185881,2019-02-13,728134,2288390,[{'genreNm': '드라마'}]
201909,20190225~20190303,4,극한직업,20182530,2019-01-23,612517,16029794,[{'genreNm': '코미디'}]
201909,20190225~20190303,5,자전차왕 엄복동,20176442,2019-02-27,152411,154330,[{'genreNm': '드라마'}]
201909,20190225~20190303,6,신데렐라:마법 반지의 비밀,20195743,2019-02-20,134168,267319,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}]"
201909,20190225~20190303,7,"어쩌다, 결혼",20195791,2019-02-27,69804,70827,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201909,20190225~20190303,8,드래곤 길들이기 3,20186261,2019-01-30,68042,1498759,[{'genreNm': '애니메이션'}]
201909,20190225~20190303,9,더 페이버릿: 여왕의 여자,20180937,2019-02-21,65411,104916,[{'genreNm': '드라마'}]
201909,20190225~20190303,10,알리타: 배틀 엔젤,20188282,2019-02-05,60860,1946206,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '멜로/로맨스'}, {'genreNm': 'SF'}, {'genreNm': '스릴러'}]"
201910,20190304~20190310,1,캡틴 마블,20181877,2019-03-06,3036626,3036626,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201910,20190304~20190310,2,항거:유관순 이야기,20196601,2019-02-27,251011,1042049,[{'genreNm': '드라마'}]
201910,20190304~20190310,3,사바하,20177539,2019-02-20,192024,2340525,"[{'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201910,20190304~20190310,4,증인,20185881,2019-02-13,168901,2457291,[{'genreNm': '드라마'}]
201910,20190304~20190310,5,극한직업,20182530,2019-01-23,148751,16178545,[{'genreNm': '코미디'}]
201910,20190304~20190310,6,그린 북,20184574,2019-01-09,28657,372293,[{'genreNm': '드라마'}]
201910,20190304~20190310,7,더 페이버릿: 여왕의 여자,20180937,2019-02-21,28592,133508,[{'genreNm': '드라마'}]
201910,20190304~20190310,8,리노,20177282,2019-03-07,16303,16489,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '가족'}]"
201910,20190304~20190310,9,자전차왕 엄복동,20176442,2019-02-27,14554,168884,[{'genreNm': '드라마'}]
201910,20190304~20190310,10,신데렐라:마법 반지의 비밀,20195743,2019-02-20,14386,281705,"[{'genreNm': '애니메이션'}, {'genreNm': '판타지'}]"
201911,20190311~20190317,1,캡틴 마블,20181877,2019-03-06,1563496,4600122,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201911,20190311~20190317,2,이스케이프 룸,20197283,2019-03-14,388741,389570,"[{'genreNm': '액션'}, {'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201911,20190311~20190317,3,항거:유관순 이야기,20196601,2019-02-27,86846,1128895,[{'genreNm': '드라마'}]
201911,20190311~20190317,4,돈,20176103,2019-03-20,70131,75464,[{'genreNm': '범죄'}]
201911,20190311~20190317,5,극한직업,20182530,2019-01-23,64686,16243231,[{'genreNm': '코미디'}]
201911,20190311~20190317,6,라스트 미션,20197356,2019-03-14,62995,64302,[{'genreNm': '드라마'}]
201911,20190311~20190317,7,증인,20185881,2019-02-13,61859,2519150,[{'genreNm': '드라마'}]
201911,20190311~20190317,8,사바하,20177539,2019-02-20,49235,2389760,"[{'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201911,20190311~20190317,9,그린 북,20184574,2019-01-09,22087,394380,[{'genreNm': '드라마'}]
201911,20190311~20190317,10,숲속왕국의 꿀벌 여왕,20196723,2019-03-14,17796,18305,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201912,20190318~20190324,1,돈,20176103,2019-03-20,1460933,1536397,[{'genreNm': '범죄'}]
201912,20190318~20190324,2,캡틴 마블,20181877,2019-03-06,632683,5232805,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201912,20190318~20190324,3,악질경찰,20197846,2019-03-20,188341,189602,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201912,20190318~20190324,4,이스케이프 룸,20197283,2019-03-14,154892,544462,"[{'genreNm': '액션'}, {'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201912,20190318~20190324,5,우상,20175407,2019-03-20,131806,137880,[{'genreNm': '스릴러'}]
201912,20190318~20190324,6,라스트 미션,20197356,2019-03-14,29174,93476,[{'genreNm': '드라마'}]
201912,20190318~20190324,7,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,2019-03-21,23008,24340,"[{'genreNm': '애니메이션'}, {'genreNm': '액션'}, {'genreNm': '판타지'}]"
201912,20190318~20190324,8,정글북: 마법 원정대,20197617,2019-03-21,22534,22534,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '판타지'}]"
201912,20190318~20190324,9,그린 북,20184574,2019-01-09,15491,409871,[{'genreNm': '드라마'}]
201912,20190318~20190324,10,항거:유관순 이야기,20196601,2019-02-27,15082,1143977,[{'genreNm': '드라마'}]
201913,20190325~20190331,1,돈,20176103,2019-03-20,1133240,2669637,[{'genreNm': '범죄'}]
201913,20190325~20190331,2,어스,20185352,2019-03-27,936041,936427,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201913,20190325~20190331,3,캡틴 마블,20181877,2019-03-06,308147,5540952,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201913,20190325~20190331,4,덤보,20196025,2019-03-27,212836,212836,"[{'genreNm': '가족'}, {'genreNm': '판타지'}]"
201913,20190325~20190331,5,장난스런 키스,20183773,2019-03-27,164351,172939,[{'genreNm': '멜로/로맨스'}]
201913,20190325~20190331,6,악질경찰,20197846,2019-03-20,64847,254449,"[{'genreNm': '범죄'}, {'genreNm': '드라마'}]"
201913,20190325~20190331,7,우상,20175407,2019-03-20,37601,175481,[{'genreNm': '스릴러'}]
201913,20190325~20190331,8,썬키스 패밀리,20166301,2019-03-27,23812,26086,"[{'genreNm': '가족'}, {'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201913,20190325~20190331,9,1919 유관순,20197483,2019-03-14,22307,46858,[{'genreNm': '다큐멘터리'}]
201913,20190325~20190331,10,콜레트,20198146,2019-03-27,21233,22341,[{'genreNm': '드라마'}]
201914,20190401~20190407,1,샤잠!,20196244,2019-04-03,499848,500650,[{'genreNm': '액션'}]
201914,20190401~20190407,2,돈,20176103,2019-03-20,447713,3117350,[{'genreNm': '범죄'}]
201914,20190401~20190407,3,어스,20185352,2019-03-27,408135,1344562,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201914,20190401~20190407,4,생일,20183096,2019-04-03,365034,375445,[{'genreNm': '드라마'}]
201914,20190401~20190407,5,장난스런 키스,20183773,2019-03-27,145845,318784,[{'genreNm': '멜로/로맨스'}]
201914,20190401~20190407,6,캡틴 마블,20181877,2019-03-06,108991,5649943,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201914,20190401~20190407,7,덤보,20196025,2019-03-27,83417,296253,"[{'genreNm': '가족'}, {'genreNm': '판타지'}]"
201914,20190401~20190407,8,로망,20197092,2019-04-03,40566,46938,[{'genreNm': '멜로/로맨스'}]
201914,20190401~20190407,9,콜레트,20198146,2019-03-27,12882,35223,[{'genreNm': '드라마'}]
201914,20190401~20190407,10,바이스,20198104,2019-04-11,8094,9652,[{'genreNm': '드라마'}]
201915,20190408~20190414,1,생일,20183096,2019-04-03,386329,761774,[{'genreNm': '드라마'}]
201915,20190408~20190414,2,헬보이,20185406,2019-04-10,219985,220243,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '판타지'}]"
201915,20190408~20190414,3,돈,20176103,2019-03-20,185431,3302781,[{'genreNm': '범죄'}]
201915,20190408~20190414,4,미성년,20180825,2019-04-11,137592,141588,[{'genreNm': '드라마'}]
201915,20190408~20190414,5,샤잠!,20196244,2019-04-03,136321,636971,[{'genreNm': '액션'}]
201915,20190408~20190414,6,어스,20185352,2019-03-27,106340,1450902,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201915,20190408~20190414,7,공포의 묘지,20197423,2019-04-10,86527,87134,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201915,20190408~20190414,8,장난스런 키스,20183773,2019-03-27,71764,390548,[{'genreNm': '멜로/로맨스'}]
201915,20190408~20190414,9,바이스,20198104,2019-04-11,67736,77388,[{'genreNm': '드라마'}]
201915,20190408~20190414,10,파이브 피트,20198403,2019-04-10,60449,67395,"[{'genreNm': '드라마'}, {'genreNm': '멜로/로맨스'}]"
201916,20190415~20190421,1,생일,20183096,2019-04-03,304366,1066140,[{'genreNm': '드라마'}]
201916,20190415~20190421,2,요로나의 저주,20183454,2019-04-17,160214,161060,[{'genreNm': '공포(호러)'}]
201916,20190415~20190421,3,미성년,20180825,2019-04-11,106513,248101,[{'genreNm': '드라마'}]
201916,20190415~20190421,4,헬보이,20185406,2019-04-10,91667,311910,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '판타지'}]"
201916,20190415~20190421,5,돈,20176103,2019-03-20,75297,3378078,[{'genreNm': '범죄'}]
201916,20190415~20190421,6,크게 될 놈,20198982,2019-04-18,61169,62272,[{'genreNm': '드라마'}]
201916,20190415~20190421,7,캡틴 마블,20181877,2019-03-06,59097,5755436,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201916,20190415~20190421,8,왓칭,20182501,2019-04-17,44296,46139,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201916,20190415~20190421,9,바이스,20198104,2019-04-11,44195,121583,[{'genreNm': '드라마'}]
201916,20190415~20190421,10,아이 엠 마더,20198844,2019-04-11,31860,83953,"[{'genreNm': '액션'}, {'genreNm': '드라마'}, {'genreNm': '스릴러'}]"
201917,20190422~20190428,1,어벤져스: 엔드게임,20184889,2019-04-24,6308048,6308048,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201917,20190422~20190428,2,뽀로로 극장판 보물섬 대모험,20198183,2019-04-25,272699,275016,"[{'genreNm': '애니메이션'}, {'genreNm': '가족'}]"
201917,20190422~20190428,3,생일,20183096,2019-04-03,102246,1168386,[{'genreNm': '드라마'}]
201917,20190422~20190428,4,요로나의 저주,20183454,2019-04-17,36065,197125,[{'genreNm': '공포(호러)'}]
201917,20190422~20190428,5,미성년,20180825,2019-04-11,31204,279305,[{'genreNm': '드라마'}]
201917,20190422~20190428,6,크게 될 놈,20198982,2019-04-18,28048,90320,[{'genreNm': '드라마'}]
201917,20190422~20190428,7,캡틴 마블,20181877,2019-03-06,27782,5783218,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201917,20190422~20190428,8,노팅 힐,19990220,1999-07-03,18539,49958,"[{'genreNm': '멜로/로맨스'}, {'genreNm': '코미디'}]"
201917,20190422~20190428,9,돈,20176103,2019-03-20,10678,3388756,[{'genreNm': '범죄'}]
201917,20190422~20190428,10,바이스,20198104,2019-04-11,10115,131698,[{'genreNm': '드라마'}]
201918,20190429~20190505,1,어벤져스: 엔드게임,20184889,2019-04-24,4644267,10952315,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201918,20190429~20190505,2,나의 특별한 형제,20185784,2019-05-01,626061,660849,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201918,20190429~20190505,3,뽀로로 극장판 보물섬 대모험,20198183,2019-04-25,305274,580290,"[{'genreNm': '애니메이션'}, {'genreNm': '가족'}]"
201918,20190429~20190505,4,명탐정 피카츄,20198598,2019-05-09,119716,119716,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201918,20190429~20190505,5,어글리 돌,20197147,2019-05-01,37214,37541,[{'genreNm': '애니메이션'}]
201918,20190429~20190505,6,생일,20183096,2019-04-03,22727,1191113,[{'genreNm': '드라마'}]
201918,20190429~20190505,7,캡틴 마블,20181877,2019-03-06,12839,5796057,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201918,20190429~20190505,8,안도 타다오,20169323,2019-04-25,10276,18100,[{'genreNm': '다큐멘터리'}]
201918,20190429~20190505,9,판의 미로 - 오필리아와 세 개의 열쇠,20060347,2006-11-30,10117,482408,"[{'genreNm': '드라마'}, {'genreNm': '판타지'}, {'genreNm': '전쟁'}]"
201918,20190429~20190505,10,프렌즈: 둥지탈출,20199736,2019-05-01,9930,10180,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201919,20190506~20190512,1,어벤져스: 엔드게임,20184889,2019-04-24,1847217,12799532,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201919,20190506~20190512,2,나의 특별한 형제,20185784,2019-05-01,614554,1275403,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201919,20190506~20190512,3,걸캅스,20184082,2019-05-09,587444,591968,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201919,20190506~20190512,4,명탐정 피카츄,20198598,2019-05-09,334142,453858,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201919,20190506~20190512,5,뽀로로 극장판 보물섬 대모험,20198183,2019-04-25,141133,721423,"[{'genreNm': '애니메이션'}, {'genreNm': '가족'}]"
201919,20190506~20190512,6,호텔 뭄바이,20185384,2019-05-08,34394,37029,[{'genreNm': '스릴러'}]
201919,20190506~20190512,7,악인전,20188941,2019-05-15,20713,20994,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201919,20190506~20190512,8,배심원들,20187981,2019-05-15,20243,23716,[{'genreNm': '드라마'}]
201919,20190506~20190512,9,어글리 돌,20197147,2019-05-01,13275,50816,[{'genreNm': '애니메이션'}]
201919,20190506~20190512,10,안도 타다오,20169323,2019-04-25,7440,25540,[{'genreNm': '다큐멘터리'}]
201920,20190513~20190519,1,악인전,20188941,2019-05-15,1459298,1480292,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201920,20190513~20190519,2,어벤져스: 엔드게임,20184889,2019-04-24,654108,13453640,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201920,20190513~20190519,3,걸캅스,20184082,2019-05-09,635857,1227825,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201920,20190513~20190519,4,명탐정 피카츄,20198598,2019-05-09,181270,635128,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201920,20190513~20190519,5,배심원들,20187981,2019-05-15,168462,192178,[{'genreNm': '드라마'}]
201920,20190513~20190519,6,나의 특별한 형제,20185784,2019-05-01,155388,1430791,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201920,20190513~20190519,7,뽀로로 극장판 보물섬 대모험,20198183,2019-04-25,31085,752508,"[{'genreNm': '애니메이션'}, {'genreNm': '가족'}]"
201920,20190513~20190519,8,호텔 뭄바이,20185384,2019-05-08,24134,61163,[{'genreNm': '스릴러'}]
201920,20190513~20190519,9,교회오빠,20198597,2019-05-16,18239,21806,[{'genreNm': '다큐멘터리'}]
201920,20190513~20190519,10,서스페리아,20197503,2019-05-16,18121,19684,[{'genreNm': '공포(호러)'}]
201921,20190520~20190526,1,악인전,20188941,2019-05-15,1281624,2761916,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201921,20190520~20190526,2,알라딘,20183867,2019-05-23,873717,874017,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201921,20190520~20190526,3,걸캅스,20184082,2019-05-09,310340,1538165,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201921,20190520~20190526,4,어벤져스: 엔드게임,20184889,2019-04-24,295376,13749016,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201921,20190520~20190526,5,어린 의뢰인,20199448,2019-05-22,136475,150068,"[{'genreNm': '드라마'}, {'genreNm': '가족'}]"
201921,20190520~20190526,6,배심원들,20187981,2019-05-15,78092,270270,[{'genreNm': '드라마'}]
201921,20190520~20190526,7,더 보이,20199822,2019-05-23,71209,71610,"[{'genreNm': '공포(호러)'}, {'genreNm': 'SF'}]"
201921,20190520~20190526,8,명탐정 피카츄,20198598,2019-05-09,45292,680420,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201921,20190520~20190526,9,나의 특별한 형제,20185784,2019-05-01,31643,1462434,"[{'genreNm': '드라마'}, {'genreNm': '코미디'}]"
201921,20190520~20190526,10,교회오빠,20198597,2019-05-16,26130,47936,[{'genreNm': '다큐멘터리'}]
201922,20190527~20190602,1,기생충,20183782,2019-05-30,3366757,3367064,[{'genreNm': '드라마'}]
201922,20190527~20190602,2,알라딘,20183867,2019-05-23,1275982,2149999,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201922,20190527~20190602,3,악인전,20188941,2019-05-15,518946,3280862,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201922,20190527~20190602,4,고질라: 킹 오브 몬스터,20184865,2019-05-29,298012,301152,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201922,20190527~20190602,5,0.0MHz,20188144,2019-05-29,106602,107081,[{'genreNm': '공포(호러)'}]
201922,20190527~20190602,6,어벤져스: 엔드게임,20184889,2019-04-24,94893,13843909,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201922,20190527~20190602,7,걸캅스,20184082,2019-05-09,80436,1618601,"[{'genreNm': '코미디'}, {'genreNm': '액션'}]"
201922,20190527~20190602,8,어린 의뢰인,20199448,2019-05-22,43881,193949,"[{'genreNm': '드라마'}, {'genreNm': '가족'}]"
201922,20190527~20190602,9,교회오빠,20198597,2019-05-16,17463,65399,[{'genreNm': '다큐멘터리'}]
201922,20190527~20190602,10,더 보이,20199822,2019-05-23,16901,88511,"[{'genreNm': '공포(호러)'}, {'genreNm': 'SF'}]"
201923,20190603~20190609,1,기생충,20183782,2019-05-30,3655056,7022120,[{'genreNm': '드라마'}]
201923,20190603~20190609,2,알라딘,20183867,2019-05-23,1749541,3899540,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201923,20190603~20190609,3,엑스맨: 다크 피닉스,20182387,2019-06-05,737179,737179,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201923,20190603~20190609,4,이웃집 토토로,19880001,2001-07-28,99470,101213,"[{'genreNm': '애니메이션'}, {'genreNm': '드라마'}]"
201923,20190603~20190609,5,로켓맨,20198291,2019-06-05,72050,72451,"[{'genreNm': '드라마'}, {'genreNm': '판타지'}]"
201923,20190603~20190609,6,악인전,20188941,2019-05-15,65792,3346654,"[{'genreNm': '범죄'}, {'genreNm': '액션'}]"
201923,20190603~20190609,7,고질라: 킹 오브 몬스터,20184865,2019-05-29,51710,352862,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201923,20190603~20190609,8,빅샤크2: 해저2만리,20199063,2019-06-06,42785,44189,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201923,20190603~20190609,9,어벤져스: 엔드게임,20184889,2019-04-24,31421,13875330,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201923,20190603~20190609,10,0.0MHz,20188144,2019-05-29,26441,133522,[{'genreNm': '공포(호러)'}]
201924,20190610~20190616,1,알라딘,20183867,2019-05-23,1426227,5325767,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201924,20190610~20190616,2,기생충,20183782,2019-05-30,1323683,8345803,[{'genreNm': '드라마'}]
201924,20190610~20190616,3,맨 인 블랙: 인터내셔널,20196657,2019-06-12,637801,637801,"[{'genreNm': '액션'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201924,20190610~20190616,4,엑스맨: 다크 피닉스,20182387,2019-06-05,107944,845123,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201924,20190610~20190616,5,천로역정: 천국을 찾아서,20190273,2019-06-13,65305,77793,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201924,20190610~20190616,6,이웃집 토토로,19880001,2001-07-28,41159,142372,"[{'genreNm': '애니메이션'}, {'genreNm': '드라마'}]"
201924,20190610~20190616,7,업사이드,20191401,2019-06-13,26962,30244,"[{'genreNm': '코미디'}, {'genreNm': '드라마'}]"
201924,20190610~20190616,8,로켓맨,20198291,2019-06-05,26252,98703,"[{'genreNm': '드라마'}, {'genreNm': '판타지'}]"
201924,20190610~20190616,9,세상을 바꾼 변호인,20190466,2019-06-13,15396,17105,[{'genreNm': '드라마'}]
201924,20190610~20190616,10,어벤져스: 엔드게임,20184889,2019-04-24,12483,13887813,"[{'genreNm': '액션'}, {'genreNm': 'SF'}]"
201925,20190617~20190623,1,알라딘,20183867,2019-05-23,1473937,6799704,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201925,20190617~20190623,2,토이 스토리 4,20184047,2019-06-20,1115107,1115831,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201925,20190617~20190623,3,기생충,20183782,2019-05-30,750531,9096334,[{'genreNm': '드라마'}]
201925,20190617~20190623,4,롱 리브 더 킹: 목포 영웅,20198453,2019-06-19,664895,680862,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]"
201925,20190617~20190623,5,맨 인 블랙: 인터내셔널,20196657,2019-06-12,178639,816440,"[{'genreNm': '액션'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201925,20190617~20190623,6,존 윅 3: 파라벨룸,20196655,2019-06-26,71221,73138,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]"
201925,20190617~20190623,7,천로역정: 천국을 찾아서,20190273,2019-06-13,68293,146086,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201925,20190617~20190623,8,사탄의 인형,20190885,2019-06-20,46546,46546,[{'genreNm': '공포(호러)'}]
201925,20190617~20190623,9,엑스맨: 다크 피닉스,20182387,2019-06-05,15909,861032,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': 'SF'}]"
201925,20190617~20190623,10,세상을 바꾼 변호인,20190466,2019-06-13,14274,31379,[{'genreNm': '드라마'}]
201926,20190624~20190630,1,알라딘,20183867,2019-05-23,1472093,8271797,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201926,20190624~20190630,2,토이 스토리 4,20184047,2019-06-20,1135265,2251096,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201926,20190624~20190630,3,존 윅 3: 파라벨룸,20196655,2019-06-26,603023,676161,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]"
201926,20190624~20190630,4,기생충,20183782,2019-05-30,481649,9577983,[{'genreNm': '드라마'}]
201926,20190624~20190630,5,롱 리브 더 킹: 목포 영웅,20198453,2019-06-19,343594,1024456,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]"
201926,20190624~20190630,6,애나벨 집으로,20199951,2019-06-26,291158,291328,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201926,20190624~20190630,7,비스트,20182585,2019-06-26,173895,177340,"[{'genreNm': '범죄'}, {'genreNm': '스릴러'}]"
201926,20190624~20190630,8,천로역정: 천국을 찾아서,20190273,2019-06-13,53705,199791,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201926,20190624~20190630,9,마담 싸이코,20192022,2019-06-26,33309,37437,"[{'genreNm': '공포(호러)'}, {'genreNm': '스릴러'}]"
201926,20190624~20190630,10,맨 인 블랙: 인터내셔널,20196657,2019-06-12,27263,843703,"[{'genreNm': '액션'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201927,20190701~20190707,1,스파이더맨: 파 프롬 홈,20196309,2019-07-02,4521200,4522056,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201927,20190701~20190707,2,알라딘,20183867,2019-05-23,950869,9222666,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201927,20190701~20190707,3,토이 스토리 4,20184047,2019-06-20,532868,2783964,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201927,20190701~20190707,4,기생충,20183782,2019-05-30,197800,9775783,[{'genreNm': '드라마'}]
201927,20190701~20190707,5,존 윅 3: 파라벨룸,20196655,2019-06-26,177824,853985,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]"
201927,20190701~20190707,6,애나벨 집으로,20199951,2019-06-26,107166,398494,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201927,20190701~20190707,7,롱 리브 더 킹: 목포 영웅,20198453,2019-06-19,52138,1076594,"[{'genreNm': '액션'}, {'genreNm': '드라마'}]"
201927,20190701~20190707,8,천로역정: 천국을 찾아서,20190273,2019-06-13,28575,228366,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}]"
201927,20190701~20190707,9,비스트,20182585,2019-06-26,21669,199009,"[{'genreNm': '범죄'}, {'genreNm': '스릴러'}]"
201927,20190701~20190707,10,BIFAN2019 판타스틱 단편 걸작선 1,20192591, ,15200,25000,[{'genreNm': '기타'}]
201928,20190708~20190714,1,스파이더맨: 파 프롬 홈,20196309,2019-07-02,2163781,6685837,"[{'genreNm': '액션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}, {'genreNm': 'SF'}]"
201928,20190708~20190714,2,알라딘,20183867,2019-05-23,938648,10161314,"[{'genreNm': '어드벤처'}, {'genreNm': '가족'}, {'genreNm': '판타지'}]"
201928,20190708~20190714,3,토이 스토리 4,20184047,2019-06-20,367361,3151325,"[{'genreNm': '애니메이션'}, {'genreNm': '어드벤처'}, {'genreNm': '코미디'}]"
201928,20190708~20190714,4,기방도령,20185353,2019-07-10,217361,220182,"[{'genreNm': '코미디'}, {'genreNm': '사극'}]"
201928,20190708~20190714,5,기생충,20183782,2019-05-30,145529,9921312,[{'genreNm': '드라마'}]
201928,20190708~20190714,6,진범,20185986,2019-07-10,105676,106756,[{'genreNm': '스릴러'}]
201928,20190708~20190714,7,극장판 엉덩이 탐정: 화려한 사건 수첩,20191601,2019-07-11,100054,101245,[{'genreNm': '애니메이션'}]
201928,20190708~20190714,8,애나벨 집으로,20199951,2019-06-26,60543,459037,"[{'genreNm': '공포(호러)'}, {'genreNm': '미스터리'}, {'genreNm': '스릴러'}]"
201928,20190708~20190714,9,존 윅 3: 파라벨룸,20196655,2019-06-26,59459,913444,"[{'genreNm': '액션'}, {'genreNm': '범죄'}, {'genreNm': '스릴러'}]"
